 Curso de Cinema 4D ,TRAZOS,Curso,,,150h,3 Meses,Consultar,Madrid,,,,Sí,,,[Madrid],"[Creatividad,Illustrator,Modelado,After effects,InDesign,Cinema 4D,Motion Graphics,Lenguaje audiovisual,Diseño,Comunicación,Cine,Television,Publicidad,Efectos visuales,Edición,Vfx,4D,Motion Design,Gran pantalla]",
 Curso Online de Cinema 4D Studio ,TRAZOS,Curso,,Online,150h,50 Días,Consultar,,,,,Sí,,,Online,"[Render,Videoclips,Cinema 4D,Motion Graphics,Mograph,Xpresso,Splines,Animación 4D,Maxon,Matrix]",
 Curso de Cinema 4D Studio ,CINE EN ACCIÓN,Curso,Nivel intermedio,,35h,7 Semanas,,,,,,Sí,,,,"[Cinema 4D Studio,Animación 3D,Animación completa,Fx,EDICIÓN FX,Mograph,Motion Graphics,Iluminación digital,Efectos de render,After effects]",
 MA's Motion Graphic ,MR. MARCEL SCHOOL,Curso,,,176h,,,Madrid,,,,,,,[Madrid],"[Historia del cine,Dirección de cine,Crítica de cine,Stop motion,Cinema 4D,Iluminación de cine]","<p>1.-INTRODUCCIÓN  -Presentación del curso y de el(los) docentes(s), programa, bibliografía.  -Design Art como expresión.  2.- ILLUSTRATOR I-Toma de contacto.  -Principios básicos del diseño e ilustración vectorial.    3.-LA IMPORTANCIA DE SER UN DETALLE. (CASOS DE ESTUDIO I)     -Estudio de casos prácticos y compresión de los detalles que les convierten en referencias.         -Trabajo con referencias de cliente.  4.-ILLUSTRATOR II  -Herramientas de dibujo y diseño.  -Illustrator hacia Photoshop y After effects. -Preparación de archivos para animar.   Tutoría  (Presentación del proyecto del mes. Brainstorming en conjunto y por parejas)  5.-SIN MIEDO AL COLOR. (COMUNICACIÓN DEL COLOR I)-Comprender el color y su aplicación. Teoría del color. I parte   6.-PHOTOSHOP I-Toma de contacto.      -Principios básicos de ilustración y diseño raster.  7.-PHOTOSHOP II-Herramientas.     -Trabajo con documentos complejos. 8.-LA IMPORTANCIA DE SER UN DETALLE. (CASOS DE ESTUDIO II)  -Estudio de casos prácticos y compresión de los detalles que les convierten en referencias.  -Presentación de técnicas.   Tutoría  (Exposición preliminar del proyecto a realizar.)  9.-PHOTOSHOP III     -Ilustración.-Photoshop hacia Illustrator y After effects. -Preparación de archivos para animar.  10.-ILUSTRACIÓN Y DISEÑO I  -La dirección de arte. Técnicas. -Elaboración y comunicación I  11.-AFTER EFFECTS I     -Toma de contacto.      -Principios básicos de un software de composición.   12.-NARRATIVA I     -Introducción a la narrativa visual.      -Técnicas de creación de un guión literario.   Tutoría (Trabajo de consulta y mejora)  13.-AFTER EFFECTS II     -Animación con keyframes. Animación 2D y curvas de velocidad.   14.-ILUSTRACIÓN Y DISEÑO II     -Ilustración y animación.     -Técnicas. Elaboración y comunicación II   15.-AFTER EFFECTS III     -Herramientas de After Effects.     -Trabajar con diferentes formatos.   16.-SIN MIEDO AL COLOR (COMUNICACIÓN DEL COLOR II)  -Paletas de color y su expresividad. Casos de estudio.  -Teoría del color. II parte   Tutoría (Exposición final. Crítica y aciertos)    17.-AFTER EFFECTS IV     -Filtros & Third Party Plugins.   18.-ILUSTRACIÓN Y DISEÑO III     -Diseño de personajes. Merchandising.     -Técnicas. -Elaboración y comunicación III   19.-AFTER EFFECTS V     -Trabajar con material de vídeo.      -Trabajar con chroma key.   20.-NARRATIVA II  -Guión Técnico. Trabajo y deberes del guionista. Tutoría (Presentación del proyecto del mes. Brainstorming en conjunto y por parejas)21.-FOTOGRAFÍA Y DISEÑO  -Foto y tipografía   22.-AFTER EFFECTS VI     -Trabajar con expresiones. -Expresiones básicas y su uso.      -Trabajar con audio.  23.-CINEMA 4D I-Toma de contacto.      -Principios básicos de un software de 3D.   24.-LA SEÑORA TIPOGRAFÍA I  -Estilos y familias: El poder de elección.   Tutoría (Exposición preliminar del proyecto a realizar)      25.-CINEMA 4D II     -Principios del modelado. -Herramientas de modelado.   26.-LA IMPORTANCIA DE SER UN DETALLE. (CASOS DE ESTUDIO III)  -Estudio de casos prácticos y compresión de los detalles que les convierten en referencias.  -Diseño cualitativamente diferente.   27.-CINEMA 4D III     -Principios de iluminación. Herramientas de iluminación y render.   28.-REALIZACIÓN I     -Tipos de plano convencionales y usos en Motion Graphics.Tipos de plano no convencionales.   Tutoría (Trabajo de consulta y mejora)  29.-CINEMA 4D IV     -Materiales      30.-LA SEÑORA TIPOGRAFÍA II     -Legibilidad. Diseña tu tipografía.   31.-RODAJE I     -Preproducción de un rodaje.   32.-REALIZACIÓN II  -Planificación de una secuencia.   -Story Board y Animática.   Tutoría (Exposición final. Crítica y aciertos)    33.-CINEMA 4D V     -Animación y rigging I   34.-COMPOSICIÓN I     -Composición y encuadre. 35.-RODAJE II     -El trabajo de equipo: Gestión de equipos de profesionales     -Planteamiento de un rodaje: Plan de rodaje, localizaciones, etc.   36.-REALIZACIÓN DE MOTION GRAPHICS I  -Preparativos, adaptacion y breafing.   Tutoría (Presentación del proyecto del mes. Brainstorming en conjunto y por parejas)  37.-CINEMA 4D VI     -Animación y rigging II   38.-COMPOSICIÓN II     -Retículas y no-retículas.   39.-DIRECCION DE FOTOGRAFIA I     -Fundamentos básicos para Motion Graphics   40.-REALIZACIÓN DE MOTION GRAPHICS II  -Técnicas avanzadas     Tutoría (Exposición preliminar del proyecto a realizar)     41.-CINEMA 4D VII     -Módulo Mograph   42.-DISEÑO OFF ROAD     -Técnicas no convencionales de diseño. -Del 3D a los objetos de plástico. 43.-DIRECCION DE FOTOGRAFIA II     -Iluminación   44.-Realización de Motion Graphics III  -Técnicas avanzadas   Tutoría (Trabajo de consulta y mejora)  45.-FINAL CUT     -Toma de contacto      -Principios básicos de la edición de vídeo   46.-CONTEXTO HISTÓRICO DEL DISEÑO     -Vista general de la historia del diseño     -Hitos del diseño.   47.-DIRECCION DE FOTOGRAFIA III     -Aspectos técnicos   48.-REALIZACIÓN DE MOTION GRAPHICS IV  -Técnicas avanzadas  Tutoría (Exposición final. Crítica y aciertos)  49.-FLASH      -Toma de contacto      -Flash y after effects   50.-DISEÑO Y MOTION GRAPHICS     -La Animación como medio de expresión -Grafismos vivos    -Diseño en movimiento   51.-TÉCNICAS DE COMUNICACIÓN Y PRESENTACIÓN     -Vender un proyecto52.-REALIZACIÓN DE MOTION GRAPHICS V  -Técnicas avanzadas   Tutoría (Presentación del proyecto del mes. Brainstorming en conjunto y por parejas)  53.-TRAPCODE PARTICULAR     -Toma de contacto      -Diferentes aplicaciones de Particular   54.-REALIZACIÓN DE MOTION GRAPHICS VI  -El ritmo sonoro en los Motion Graphics   55.-PRESUPUESTOS     -Técnicas de valoración de un proyecto56.-TRABAJO CON ACTORES  -Acting y dirección de actores-Postproducción de acting.   Tutoría (Exposición preliminar del proyecto a realizar)     57.-SOUNDTRACK PRO     -Toma de contacto-Procedimientos básicos-Trabajar con vídeo    58.-ANIMACIÓN I     -Preproducción y procesos de animación-Conceptos de animación 59.-PROPIEDAD INTELECTUAL     -Derechos y obligaciones   60.-ANIMACIÓN II     -Animación 2d: Flash y After Effects-Creación de marionetas  Tutoría (Trabajo de consulta y mejora)  61.-ANIMACIÓN III     -Trabajo con animadores     -Lipsync 62.-STOP MOTION I     -Introducción   62.-STOP MOTION II     -Clay animation     -Object Stop Motion   63.-STOP MOTION III    -Técnicas de Pixilación     -Trabajo con cámara   Tutoría (Exposición final. Crítica y aciertos)THE END</p>"
 MASTER EN EDICIÓN Y POSTPRODUCCIÓN AUDIOVISUAL ,CENTRO DE NUEVAS TECNOLOGÍAS AUDIOVISUALES DEL PAÍS VASCO,Master,,,,9 Meses,,San sebastian,,,,Sí,,,[San Sebastian(Guipúzcoa)],"[Premiere,Illustrator,After effects,Cinema 4D,Workflow,Final Cut Pro,Avid,Davinci,Formatos de vídeo,Montaje documental,MONTAJE PUBLICITARIO]",<p></p>
" Master Superior en Grafismo, Postproducción y 3DVFX + Titulación Universitaria ",EUROINNOVA INTERNATIONAL ONLINE EDUCATION_,Master,,Online,,12 Meses,Fechas a elegir,,,,,,,,Online,"[After effects,Cinema 4D,Adobe Premiere,Motion Graphics,Cinema 4D Broadcast,Autodesk Maya,Creación y edición de escenas,Exportación,Autodesk,Importación,Maya,Grafismo,Modelado,Postproducción,Audio]","<p>PARTE 1. ESPECIALISTA EN MOTION GRAPHICS MÓDULO 1. AFTER EFFECTS CC UNIDAD DIDÁCTICA 1. INTRODUCCIÓN A AFTER EFFECTS UNIDAD DIDÁCTICA 2. ÁREA DE TRABAJO DE AFTER EFFECTS UNIDAD DIDÁCTICA 3. PROYECTOS Y COMPOSICIONES EN AFTER EFFECTS UNIDAD DIDÁCTICA 4. IMPORTACIÓN DE ARCHIVOS EN AFTER EFFECTS UNIDAD DIDÁCTICA 5. CAPAS EN AFTER EFFECTS UNIDAD DIDÁCTICA 6. ANIMACIONES EN AFTER EFFECTS UNIDAD DIDÁCTICA 7. TEXTO EN AFTER EFFECTS UNIDAD DIDÁCTICA 8. DIBUJOS Y MÁSCARAS DE CAPA EN AFTER EFFECTS UNIDAD DIDÁCTICA 9. TRANSPARENCIAS Y EFECTOS EN AFTER EFFECTS UNIDAD DIDÁCTICA 10. INTRODUCCIÓN AL ESPACIO TRIDIMENSIONAL EN AFTER EFFECTS UNIDAD DIDÁCTICA 11. PLUGINS, TRATAMIENTO DE AUDIO Y PREVISUALIZACIONES EN AFTER EFFECTS UNIDAD DIDÁCTICA 12. EXPORTACIÓN Y GENERACIÓN DE FICHEROS EN AFTER EFFECTS </p><p> </p><p>MÓDULO 2. CINEMA 4D BROADCAST UNIDAD DIDÁCTICA 1. LA INTERFAZ DE CINEMA 4D UNIDAD DIDÁCTICA 2. ESCENAS UNIDAD DIDÁCTICA 3. PRIMITIVAS EN CINEMA 4D UNIDAD DIDÁCTICA 4. TRANSFORMACIONES UNIDAD DIDÁCTICA 5. SPLINES UNIDAD DIDÁCTICA 6. COPIAR Y ALINEAR OBJETOS EN CINEMA 4D UNIDAD DIDÁCTICA 7. CAPAS UNIDAD DIDÁCTICA 8. DEFORMACIONES EN CINEMA 4D UNIDAD DIDÁCTICA 9. MATERIALES EN CINEMA 4D UNIDAD DIDÁCTICA 10. ILUMINACIÓN UNIDAD DIDÁCTICA 11. CÁMARAS Y ELEMENTOS DE ESCENA UNIDAD DIDÁCTICA 12. ANIMACIÓN EN CINEMA 4D UNIDAD DIDÁCTICA 13. PARTÍCULAS UNIDAD DIDÁCTICA 14. RENDERIZADO EN CINEMA 4D </p><p> </p><p>PARTE 2. ESPECIALISTA EN EDICIÓN + COMPOSICIÓN MÓDULO 1. ADOBE PREMIERE CC UNIDAD DIDÁCTICA 1. INTRODUCCIÓN A PREMIERE UNIDAD DIDÁCTICA 2. ADMINISTRACIÓN DE RECURSOS UNIDAD DIDÁCTICA 3. HERRAMIENTAS Y MARCADORES UNIDAD DIDÁCTICA 4. AUDIO UNIDAD DIDÁCTICA 5. TITULACIÓN I UNIDAD DIDÁCTICA 6. TITULACIÓN II UNIDAD DIDÁCTICA 7. TÉCNICAS DE MONTAJE UNIDAD DIDÁCTICA 8. ANIMACIONES UNIDAD DIDÁCTICA 9. TRANSPARENCIAS Y COLOR UNIDAD DIDÁCTICA 10. IMPORTACIÓN, TRANSCRIPCIÓN Y METADATOS UNIDAD DIDÁCTICA 11. EFECTOS Y TRANSICIONES UNIDAD DIDÁCTICA 12. EXPORTAR </p><p> MÓDULO 2. 3D STUDIO MAX UNIDAD DIDÁCTICA 1. LA INTERFAZ DE 3D STUDIO MAX UNIDAD DIDÁCTICA 2. LAS VENTANAS GRÁFICAS UNIDAD DIDÁCTICA 3. CREACIÓN Y EDICIÓN DE ESCENAS UNIDAD DIDÁCTICA 4. CREACIÓN DE OBJETOS UNIDAD DIDÁCTICA 5. MÉTODOS DE CREACIÓN EN EL MODELADO DE OBJETOS UNIDAD DIDÁCTICA 6. SELECCIÓN Y MODIFICACIÓN DE OBJETOS UNIDAD DIDÁCTICA 7. LOS MODIFICADORES EN EL MODELADO TRIDIMENSIONAL UNIDAD DIDÁCTICA 8. MODELADO DE OBJETOS  UNIDAD DIDÁCTICA 9. PROPIEDADES DE LOS MATERIALES. MATERIAL EDITOR UNIDAD DIDÁCTICA 10. LAS CÁMARAS Y LAS LUCES UNIDAD DIDÁCTICA 11. LA ANIMACIÓN DE OBJETOS UNIDAD DIDÁCTICA 12. LA RENDERIZACIÓN </p><p> </p><p>MÓDULO 3. MODELADO Y ANIMACIÓN 3D CON AUTODESK MAYA UNIDAD DIDÁCTICA 1. CONOCER LA INTERFAZ DE MAYA UNIDAD DIDÁCTICA 2. ESCENAS UNIDAD DIDÁCTICA 3. POLÍGONOS, SUPERFICIES Y CURVAS UNIDAD DIDÁCTICA 4. TRABAJO CON OBJETOS UNIDAD DIDÁCTICA 5. MODELADO DE OBJETOS EN MAYA UNIDAD DIDÁCTICA 6. CAPAS Y ALINEACIÓN UNIDAD DIDÁCTICA 7. DEFORMADORES UNIDAD DIDÁCTICA 8. MATERIALES EN MAYA UNIDAD DIDÁCTICA 9. LUCES UNIDAD DIDÁCTICA 10. CÁMARAS UNIDAD DIDÁCTICA 11. ANIMACIONES UNIDAD DIDÁCTICA 12. RENDERIZADO UNIDAD DIDÁCTICA 13. PARTÍCULAS UNIDAD DIDÁCTICA 14. EJERCICIOS PRÁCTICOS</p>"
" MÁSTER EN COACHING TECNOLÓGICO + MÁSTER INTERNACIONAL MODELADO 3D, RENDER Y ANIMACIÓN ",ESNECA BUSINESS SCHOOL,Master,,Online,1050h,Flexible,Fechas a elegir,,,,Sí,,,,Online,"[Animación turística,Coaching,E-business,Emprendedores,Modelado,Render,Empresarios,Animación geriátrica,Cinema 4D,Análisis de procesos,Modelado 3D,Animación 3D,Introducción,Animacion,Introducción a la protección de datos,Animación recreativa,Introducción a la Clínica Fisioterapia]","<p>PARTE 1TATUADOR PROFESIONALINTRODUCCIÓNMÓDULO 1. HISTORIA DEL ARTE DE TATUARUNIDAD DIDÁCTICA 1. ORÍGENES Y EVOLUCIÓN1. El término tatuaje-Acepción actual del término en español2. Antecedentes histórico-geográficos del tatuaje-Paleolítico Superior y civilizaciones antiguas-Oriente y Mesopotamia: Egipto y Persia-Ukok: la princesa congelada-Época Clásica: Grecia y Roma-América Precolombina-Edad Media-Japón: Periodo Edo-Nueva Zelanda y Polinesia-Edad ContemporáneaUNIDAD DIDÁCTICA 2. PINTURA CORPORAL1. Mehndi o HennaResumenEspacio DidácticoMÓDULO 2. TÉCNICA E INSTRUMENTAL PARA TATUARUNIDAD DIDÁCTICA 1. EVOLUCIÓN DE LA TÉCNICA DE TATUAJE1. ¿Cómo tatuaron a Ötzi?2. Técnica manual o Handpoke3. Técnica japonesa Tebori4. El tatuaje con máquina-El tatuaje en prisión-El tatuaje con máquina en la actualidadResumenEspacio DidácticoMÓDULO 3. LA MÁQUINA DE TATUARUNIDAD DIDÁCTICA 1. LA MÁQUINA DE TATUAR1. Antecedentes2. Martin Hildebrant, el tatuador de los marines3. Samuel O’Reilly y su máquina inspirada en Edison4. La pluma eléctrica de Thomas Alva Edison5. Thomas Riley y la patente londinense6. Alfred Charles South y la máquina de bobinas7. Percy Waters, la primera máquina moderna8. La máquina regulable de Carol Smokey9. Manfred Kohrs y la máquina rotativa10. Actualidad-Frame GeometryUNIDAD DIDÁCTICA 2. TIPOS DE MÁQUINAS1. Según su motor2. Según su uso3. Partes de las máquinas-Máquina de bobina-Máquina rotatitva4. Limpieza de las máquinas5. Calibrado de la máquina-Máquinas de bobina-Máquinas rotativas6. El pedal de la máquina y el Clip Cord-El pedal-El Clip cordResumenEspacio DidácticoMÓDULO 4. AGUJAS, TINTAS Y OTROS MATERIALESUNIDAD DIDÁCTICA 1. AGUJAS1. Tipología y clasificación-Agujas para línea-Agujas para sombreado y color-Cartuchos de agujas-El calibre de cada aguja-La terminación de las agujasUNIDAD DIDÁCTICA 2. COMPLEMENTOS1. Tubos y empuñaduras-Reciclaje y desechadoUNIDAD DIDÁCTICA 3. TINTAS1. Tipologías-Tintas vegetales u orgánicas-Tintas sintéticas o acrílicas u orgánicas-Tintas veganas-Tintas fluorescentes o ultravioletas2. Especificaciones para personas alérgicas3. Complementos4. Reciclaje y desechado5. Las polémicas tintas homologadas en EspañaUNIDAD DIDÁCTICA 4. PRODUCTOS PARA LA SESIÓN1. Guantes de látex, vinilo y nitrilo2. Vaselina3. Papel film y fundas de plástico para material4. Agua destilada5. Jabón hipoalergénico6. Láminas para plantillas o calcos7. Rasuradoras o cuchillas8. Vendaje adhesivoResumenEspacio DidácticoMÓDULO 5. LA PIEL HUMANA Y EL TATUAJEUNIDAD DIDÁCTICA 1. LA PIEL, SU FORMA Y CAPAS1. Partes de la piel2. ¿Cómo tatuar cada tipo de piel?-Piel Normal-Piel Seca-Piel Grasa-Piel Mixta-Otros casos3. La profundidad de la aguja en la piel4. Dolencias cutáneas tras un tatuajeUNIDAD DIDÁCTICA 2. TATUAJE Y DOLOR1. Zonas que no se deben tatuarResumenEspacio DidácticoMÓDULO 6. SEGURIDAD E HIGIENE EN LOS PROCESOS DETATUAJEUNIDAD DIDÁCTICA 1. RESPONSABILIDAD CIVIL1. ¿Para qué sirve el seguro de responsabilidad?UNIDAD DIDÁCTICA 2. MICROBIOLOGÍA BÁSICA1. Concepto de infección2. Microorganismos patógenos y oportunistas3. Vías de transmisiónUNIDAD DIDÁCTICA 3. ENFERMEDADES DE TRANSMISIÓN HEMÁTICA Y CUTANEOMUCOSAUNIDAD DIDÁCTICA 4. PREPARACIÓN DE LA ZONA DE TRABAJOUNIDAD DIDÁCTICA 5. DESINFECCIÓN, ASEPSIA Y ESTERILIZACIÓN1. Lavado de manos2. Antisepsia de la zona a tatuar3. Técnicas de desinfección4. El proceso de esterilizaciónUNIDAD DIDÁCTICA 6. CONSEJOS Y CUIDADOS1. ¿Cómo curar tatuajes?UNIDAD DIDÁCTICA 7. PRIMEROS AUXILIOSUNIDAD DIDÁCTICA 8. RESIDUOS1. Tipología2. Gestión3. PrecaucionesResumenEspacio DidácticoMÓDULO 7. DIBUJOUNIDAD DIDÁCTICA 1. EL BOCETOUNIDAD DIDÁCTICA 2. LA LÍNEA Y LA MANCHAUNIDAD DIDÁCTICA 3. EL CLAROSCURO1. Fases para dibujar el claroscuroUNIDAD DIDÁCTICA 4. VOLUMEN Y PROFUNDIDADUNIDAD DIDÁCTICA 5. EL COLOR1. El color en el tatuaje2. Mezcla de colores-Mezcla aditiva-Mezcla sustractiva3. Armonía y contraste del color-La armonía y sus tipologías-El contrasteUNIDAD DIDÁCTICA 6. LA COMPOSICIÓN DEL TATUAJEUNIDAD DIDÁCTICA 7. ANATOMÍA1. El bosquejo2. Los huesos, los músculos y los detalles corporalesResumenEspacio DidácticoMÓDULO 8. DISEÑO Y DIBUJO DEL TATUAJEUNIDAD DIDÁCTICA 1. ¿CÓMO CREAR UN DISEÑO PARA TATUAJE?1. El diseño a mano2. El diseño a máquinaUNIDAD DIDÁCTICA 2. PROGRAMAS DE DISEÑO E ILUSTRACIÓN1. Adobe Photoshop2. Adobe IllustratorUNIDAD DIDÁCTICA 3. ENCAJAR EL TATUAJE EN LA ZONA ELEGIDA1. Transfer, ¿cómo hacerla?2. Pasar el calco a la pielResumenEspacio DidácticoMÓDULO 9. ESTILOS DE TATUAJEUNIDAD DIDÁCTICA 1. CLASIFICACIÓN DE ESTILOS DE TATUAJEUNIDAD DIDÁCTICA 2. SEGÚN CULTURA Y LOCALIZACIÓN1. Maorí2. Borneo3. Celta4. Japonés5. Nativo americano6. Old schoolUNIDAD DIDÁCTICA 3. SEGÚN TIPOLOGÍA DE DIBUJO O DISEÑO1. Realismo e Hiperrealismo2. New school3. Ilustración4. Pop Art5. Dark Art6. Geometría7. Biomecánico8. LetteringUNIDAD DIDÁCTICA 4. SEGÚN TÉCNICA1. Handpoked2. Dotwork3. Blackwork4. Blackout5. Cover Up6. Tatuaje de ojos7. Free hand tattooResumenEspacio DidácticoMÓDULO 10. ATENCIÓN AL CLIENTEUNIDAD DIDÁCTICA 1. IMPORTANCIA DE LA ATENCIÓN AL CLIENTEUNIDAD DIDÁCTICA 2. PRIMERA REUNIÓNUNIDAD DIDÁCTICA 3. ESBOZO O DIBUJOUNIDAD DIDÁCTICA 4. SESIÓN DE TATUAJEUNIDAD DIDÁCTICA 5. CASOS ESPECIALES1. Enfermedades2. Tratamientos médicos3. Situaciones fisiológicas especialesResumenEspacio DidácticoMÓDULO 11. ¿CÓMO MONTAR UN ESTUDIO?UNIDAD DIDÁCTICA 1. PLAN DE NEGOCIO1. ¿Qué se debe tener en cuenta?UNIDAD DIDÁCTICA 2. PERMISOS Y LEGISLACIÓN1. Normas para el material2. Solicitud de negocio3. Legislación sanitaria estatal (España)UNIDAD DIDÁCTICA 3. FORMULARIOS Y DOCUMENTACIÓN PARACLIENTESUNIDAD DIDÁCTICA 4.OBLIGACIONES DEL TATUADORUNIDAD DIDÁCTICA 5. ÁREAS DEL ESTUDIO1. Cabinas de tatuaje o piercing2. Recepción-Sala de espera3. Almacén4. Área de esterilización5. BañoUNIDAD DIDÁCTICA 6. COMUNICACIÓN Y MARKETING1. Plan de comunicaciónResumenEspacio DidácticoANEXO I. DOCUMENTO “CONSENTIMIENTO INFORMADO” PARATATUAJESANEXO II. GUÍA PRÁCTICA DE TÉCNICAS SOBRE PIELES ARTIFICIALESSOLUCIONARIOBIBLIOGRAFÍAPARTE 2HIGIÉNICO SANITARIO APLICADO A LA MICROPIGMENTACIÓNMÓDULO 1. RÉGIMEN DE RESPONSABILIDAD CIVILUNIDAD DIDÁCTICA 1. SEGUROS DE RESPONSABILIDAD CIVILUNIDAD DIDÁCTICA 2. SEGUROS DE RESPONSABILIDAD CIVILPROFESIONALMÓDULO 2. PRIMEROS AUXILIOSUNIDAD DIDÁCTICA 1. TIPOS DE ACCIDENTES Y FACTORESDESENCADENANTESUNIDAD DIDÁCTICA 2. PREVENCIÓN DE ACCIDENTESUNIDAD DIDÁCTICA 3. APLICACIÓN DE PRIMEROS AUXILIOSUNIDAD DIDÁCTICA 4. ACCIDENTES TRAUMÁTICOSUNIDAD DIDÁCTICA 5. ACCIDENTES NO TRAUMÁTICOSUNIDAD DIDÁCTICA 6. TÉCNICAS DE REANIMACIÓN ODESOBSTRUCCIÓN RESPIRATORIAUNIDAD DIDÁCTICA 7. REACCIONES TÓXICO-ALERGÉNICASACCIDENTALESMÓDULO 3. RESIDUOS. CONCEPTO, TIPOLOGÍA Y GESTIÓNUNIDAD DIDÁCTICA 1. RESIDUOS: CONCEPTO, TIPOLOGÍA Y GESTIÓNMÓDULO 4. MARCO LEGAL. NORMATIVA DE APLICACIÓN DE LOSESTABLECIMIENTOSUNIDAD DIDÁCTICA 1. MARCO LEGAL: NORMATIVAS DE LOSESTABLECIMIENTOSMÓDULO 5. MICROBIOLOGÍA BÁSICA: MICROORGANISMOS EINFECCIONESUNIDAD DIDÁCTICA 1. MICROBIOLOGÍA BÁSICA: MICROORGANISMOS E INFECCIONESMÓDULO 6. ASEPSIA, DESINFECCIÓN Y ESTERILIZACIÓNUNIDAD DIDÁCTICA 1. ASEPSIA, DESINFECCIÓN Y ESTERILIZACIÓNMÓDULO 7. ENFERMEDADES DE TRANSMISIÓN HEMÁTICA Y OTRASALTERACIONESUNIDAD DIDÁCTICA 1. ENFERMEDADES DE TRANSMISIÓN HEMÁTICA Y OTRAS ALTERACIONESMÓDULO 8. CONDICIONES HIGIÉNICO SANITARIAS DE LOSESTABLECIMIENTOSUNIDAD DIDÁCTICA 1. CONDICIONES HIGIÉNICO SANITARIAS DE LOSESTABLECIMIENTOSMÓDULO 9. PRÁCTICAS HIGIÉNICAS DEL PROFESIONALUNIDAD DIDÁCTICA 1. PRÁCTICAS HIGIÉNICAS DEL PROFESIONALMÓDULO 10. PREVENCIÓN Y PROTECCIÓN PERSONALUNIDAD DIDÁCTICA 1. PREVENCIÓN Y PROTECCIÓN PERSONALMÓDULO 11. MÉTODOS DE DESINFECCIÓN Y ESTERILIZACIÓNUNIDAD DIDÁCTICA 1. MÉTODOS DE DESINFECCIÓN Y ESTERILIZACIÓNResumenAutoevaluaciónSolucionarioMÓDULO 12. ANATOMÍA Y FISIOLOGÍA EN LA MICROPIGMENTACIÓNY TATUAJESUNIDAD DIDÁCTICA 1. ANATOMÍA Y FISIOLOGÍA EN LAMICROPIGMENTACIÓN Y TATUAJESMÓDULO 13. REALIZACIÓN Y ELIMINACIÓN DEMICROPIGMENTACIÓN Y TATUAJESUNIDAD DIDÁCTICA 1. REALIZACIÓN Y ELIMINACIÓN DEMICROPIGMENTACIÓN Y TATUAJESMÓDULO 14. RIESGOS Y MEDIDAS PREVENTIVASUNIDAD DIDÁCTICA 1. RIESGOS Y MEDIDAS PREVENTIVASMÓDULO 15. UTENSILIOS Y MATERIALESUNIDAD DIDÁCTICA 1. UTENSILIOS Y MATERIALESResumenAutoevaluaciónSolucionarioMÓDULO 16. HIGIENE, SEGURIDAD Y SALUD EN LA TÉCNICA DELPIERCINGUNIDAD DIDÁCTICA 1. HIGIENE, SEGURIDAD Y SALUD EN LA TÉCNICA DEL PIERCINGResumenAutoevaluaciónSolucionarioMÓDULO 17. PROTOCOLOS DE PRÁCTICAS DEMICROPIGMENTACIÓN, TATUAJE Y PIERCINGUNIDAD DIDÁCTICA 1. PROTOCOLOS DE PRÁCTICAS DEMICROPIGMENTACIÓN, TATUAJE Y PIERCINGResumenAutoevaluaciónSolucionarioPRUEBA DE EVALUACIÓN</p>"
 Máster Avanzado en Motion Graphics , CEI: CENTRO DE ESTUDIOS DE INNOVACIÓN,Master,,Online,540h,Flexible,Fechas a elegir,,,,,,,Sí,Online,"[After effects,InDesign,Cinema 4D,Motion Graphics,Diseño 3D,Adobe Photoshop,Adobe Premiere,Edición de vídeo]",
 MASTER CLASS MOTION GRAPHICS ONLINE EN DIRECTO. ,ACADEMY MAXON,Master oficial,,Online,18h,6 Días,,,,,,,Sí,Sí,,"[1. Conocemos Xpresso. Conoce Xpresso,Como funciona]",
 CURSO INTENSIVO DE INTRODUCCIÓN AL LENGUAJE CINEMATOGRÁFICO (ONLINE EN DIRECTO) ,CINE EN ACCIÓN,Curso intensivo,,Online,16h,7 Días,,,,,,,Sí,,Online,"[Guión,Lenguaje cinematográfico,Cinema 4D,Cine,Cinema 4D Studio,Director de cine,Directores de cine,Puesta en escena,Audiovisuales,Cámara]",
